Date,method,gross_return,net_return,rf,gross_turnover,conditioning_alpha,pre_lambda_min,rank_pre_conditioning,correlation_identity_shrinkage_alpha,matched_correlation_kappa
2000-04-30,EW,-0.035504321264193964,-0.035541120076604926,0.0047252415336795,0.038153423827804664,0.0,,10,,
2000-05-31,AIQ,-0.003202136904156176,-0.0032708771319445162,0.0045747855128817,0.06896105051310514,0.0,0.14277085217626118,10,,
2000-05-31,HC,-0.003087742939350713,-0.003163383483569704,0.0045747855128817,0.0758748261778026,0.0,0.04135613528394464,10,,
2000-05-31,LS1,-0.0011220759114551311,-0.0012571674123834642,0.0045747855128817,0.13524325412602142,0.0,0.22660030462462105,10,,
2000-05-31,LS2,-0.0013849633505693371,-0.001553510302819694,0.0045747855128817,0.16878070734425243,0.0,0.20463820793510545,10,,
2000-05-31,LS3,-0.0027259608277453895,-0.0029840532181588664,0.0045747855128817,0.2587978632510476,0.0,0.4156912389056236,10,,
2000-05-31,LS4,-0.003185623610717635,-0.00329586497693668,0.0045747855128817,0.11059367604475992,0.0,0.2841302615012911,10,,
2000-05-31,LS5,-0.0022779270533196914,-0.0024250860824960307,0.0045747855128817,0.14749501205458,0.0,0.2976976239319001,10,,
2000-05-31,NLS6,-0.00410135136317514,-0.0041367110641385985,0.0045747855128817,0.035505320759123216,0.0,0.10050571394532587,10,,
2000-05-31,NLS7,-0.004104477165908482,-0.004158524579981782,0.0045747855128817,0.05427016472521265,0.0,0.08941600840677756,10,,
2000-05-31,NLS8,-0.004117312755552286,-0.004152056733674359,0.0045747855128817,0.034887621370656374,0.0,0.11271313472457642,10,,
2000-05-31,CRE,-0.0022964010508824645,-0.0024105210160911827,0.0045747855128817,0.11438263360873102,0.0,0.5568496369681993,10,,
2000-05-31,SRE_STAR,-0.0022071220899754756,-0.00230842768374806,0.0045747855128817,0.10152968217693578,0.0,0.28592873208083996,10,,
2000-05-31,GS_STAR,-0.0022833269576299094,-0.002411314850932045,0.0045747855128817,0.1282808003116835,0.0,0.32714914877511336,10,,
2000-05-31,ID_KAPPA,-0.003165477831435466,-0.003253534026409821,0.0045747855128817,0.08833582005440971,0.0,0.13849851829111187,10,0.10133312962467086,23.803996524716418
2000-05-31,EW,-0.01770046080540345,-0.017743356944683986,0.0045747855128817,0.04366910251808394,0.0,,10,,
2000-06-30,AIQ,0.020907763732973286,0.020706039447445868,0.0047727025161425,0.19759305658517945,0.0,0.11579480778317319,10,,
2000-06-30,HC,0.020913839340636044,0.02069152863563195,0.0047727025161425,0.2177565788977417,0.0,0.04712498436661926,10,,
2000-06-30,LS1,0.02924567486951838,0.02907079988710004,0.0047727025161425,0.16990596772779587,0.0,0.20313490393352485,10,,
2000-06-30,LS2,0.02869074630462495,0.02850795774379855,0.0047727025161425,0.17769048811106858,0.0,0.1821537036723699,10,,
2000-06-30,LS3,0.02082142095461546,0.02064981612413397,0.0047727025161425,0.16810465274219924,0.0,0.2929131941461351,10,,
2000-06-30,LS4,0.02100202445612748,0.020785853002923238,0.0047727025161425,0.2117248036991423,0.0,0.24268294647111718,10,,
2000-06-30,LS5,0.021526378906656356,0.021379652337755628,0.0047727025161425,0.1436346353167941,0.0,0.29150245925812157,10,,
2000-06-30,NLS6,0.021466908265382105,0.02117247503203301,0.0047727025161425,0.28824549377625613,0.0,0.11713867431833742,10,,
2000-06-30,NLS7,0.021394831472666284,0.021068251847646824,0.0047727025161425,0.3197388658687278,0.0,0.10708723277566198,10,,
2000-06-30,NLS8,0.021580760211025805,0.021320063747405138,0.0047727025161425,0.2551892848559486,0.0,0.12780285201848868,10,,
2000-06-30,CRE,0.022311675090079672,0.022166786701551144,0.0047727025161425,0.14172623873800114,0.0,0.5340039130358983,10,,
2000-06-30,SRE_STAR,0.022323901073495394,0.022188984356759978,0.0047727025161425,0.13197061772082044,0.0,0.24699251337468664,10,,
2000-06-30,GS_STAR,0.02159784014213718,0.02137760915211917,0.0047727025161425,0.21557503487614632,0.0,0.3166768997173343,10,,
2000-06-30,ID_KAPPA,0.02094477101733998,0.02072152583575404,0.0047727025161425,0.2186652872159184,0.0,0.11552472920877667,10,0.07178249373732544,30.366705978633632
2000-06-30,EW,0.04986903954879107,0.049830409751775884,0.0047727025161425,0.03679487208396108,0.0,,10,,
2000-07-31,AIQ,0.010961601858920256,0.010883159178253443,0.0050805993126556,0.07759214645009342,0.0,0.07283671598008609,10,,
2000-07-31,HC,0.01049763297497162,0.010400378360825524,0.0050805993126556,0.09624427704971424,0.0,0.04261602846647657,10,,
2000-07-31,LS1,0.00588165868683008,0.005777795702971211,0.0050805993126556,0.10325566925472736,0.0,0.16759101284609937,10,,
2000-07-31,LS2,0.0066616264784619406,0.006547139263434865,0.0050805993126556,0.11372959097240523,0.0,0.14856699985626673,10,,
2000-07-31,LS3,0.009734694847571924,0.009648843525377204,0.0050805993126556,0.08502364297535282,0.0,0.28554015324579035,10,,
2000-07-31,LS4,0.010450220305589302,0.010346907641608283,0.0050805993126556,0.10224418967409611,0.0,0.22806508377967397,10,,
2000-07-31,LS5,0.011944134006594338,0.011879629897252775,0.0050805993126556,0.06374275730646083,0.0,0.2733522563660198,10,,
2000-07-31,NLS6,0.008264531248777527,0.008194057760951612,0.0050805993126556,0.06989583154180568,0.0,0.09610729633784079,10,,
2000-07-31,NLS7,0.008696082266750208,0.008642729841533914,0.0050805993126556,0.05289246796355292,0.0,0.09086935900378107,10,,
2000-07-31,NLS8,0.007820671958281896,0.007732978126570256,0.0050805993126556,0.08701332900949095,0.0,0.10148244715357299,10,,
2000-07-31,CRE,0.010589387783366598,0.010546327578425885,0.0050805993126556,0.04260900169866423,0.0,0.5056034392811628,10,,
2000-07-31,SRE_STAR,0.010591273853236282,0.010569506446529653,0.0050805993126556,0.021539278311488212,0.0,0.2178695344812025,10,,
2000-07-31,GS_STAR,0.010199846621414382,0.010054790595575014,0.0050805993126556,0.143591415425873,0.0,0.3003894131451056,10,,
2000-07-31,ID_KAPPA,0.010483990398186108,0.010392060050261165,0.0050805993126556,0.09097655064150631,0.0,0.07595742756533737,10,0.034825524648647625,51.296878146936464
2000-07-31,EW,-0.021909851443735456,-0.02193564422868466,0.0050805993126556,0.026370560001349963,0.0,,10,,
2000-08-31,AIQ,0.0117529195729333,0.011429304883425084,0.0051121198812691,0.3198554540814953,0.0,0.0961960784877194,10,,
2000-08-31,HC,0.011970767393223582,0.011666802073128535,0.0051121198812691,0.30036966470694154,0.0,0.05306525357011631,10,,
2000-08-31,LS1,0.013813025370159628,0.013737519446528346,0.0051121198812691,0.07447716861178381,0.0,0.16110530171958656,10,,
2000-08-31,LS2,0.013663594805591444,0.013579383923203903,0.0051121198812691,0.08307576874521512,0.0,0.1443378794062956,10,,
2000-08-31,LS3,0.011968998087665416,0.0116812345370918,0.0051121198812691,0.28436004572998264,0.0,0.2764188665570115,10,,
2000-08-31,LS4,0.01189997172599384,0.0116102421490214,0.0051121198812691,0.2863223491133222,0.0,0.21628321288515984,10,,
2000-08-31,LS5,0.009557156274088738,0.009251732433170679,0.0051121198812691,0.30253249062728854,0.0,0.2657450427211202,10,,
2000-08-31,NLS6,0.011585129859510282,0.011143326000438547,0.0051121198812691,0.43674412170627447,0.0,0.11458356953151191,10,,
2000-08-31,NLS7,0.011597630371464539,0.011123795369051726,0.0051121198812691,0.468402641709253,0.0,0.10717320197036026,10,,
2000-08-31,NLS8,0.01157089662505611,0.011162391180148168,0.0051121198812691,0.403832738042186,0.0,0.12238603689619082,10,,
2000-08-31,CRE,0.009243719928050538,0.008918200398181142,0.0051121198812691,0.3225380782084245,0.0,0.5033757125756358,10,,
2000-08-31,SRE_STAR,0.009287414812519332,0.008939592127259921,0.0051121198812691,0.3446220374440998,0.0,0.21313528915064603,10,,
2000-08-31,GS_STAR,0.014558669769219837,0.01428925806503245,0.0051121198812691,0.26554571185982717,0.0,0.37810933051226436,10,,
2000-08-31,ID_KAPPA,0.01194799439364475,0.01164429173912307,0.0051121198812691,0.3001168599613663,0.0,0.10359994101609764,10,0.053366599585142005,37.176356235798295
2000-08-31,EW,0.04047591123671409,0.04043859206961242,0.0051121198812691,0.035867401348566474,0.0,,10,,
2000-09-30,AIQ,0.0013669594274564266,0.0013230628159952573,0.005049067866526,0.04383668848636215,0.0,0.13612751872599527,10,,
2000-09-30,HC,0.0014625893657321796,0.001414438701073939,0.005049067866526,0.048080342859998786,0.0,0.06331362098636659,10,,
2000-09-30,LS1,-0.003624635004599755,-0.0036991297982089666,0.005049067866526,0.07476579231729572,0.0,0.1718470827510708,10,,
2000-09-30,LS2,-0.0031628620740543323,-0.003244560752314163,0.005049067866526,0.08195789979275604,0.0,0.15576633962919015,10,,
2000-09-30,LS3,0.0009968591331189147,0.0009489755899438901,0.005049067866526,0.04783585756341491,0.0,0.2911893163772432,10,,
2000-09-30,LS4,0.001425142998914144,0.0013738597780184048,0.005049067866526,0.05121023898208666,0.0,0.22172060875697128,10,,
2000-09-30,LS5,0.0024419212083254672,0.0023868112008487152,0.005049067866526,0.054975761000089884,0.0,0.25073575774297757,10,,
2000-09-30,NLS6,-0.0015458963519116348,-0.0015622356763804746,0.005049067866526,0.01636462247906524,0.0,0.12088650490591579,10,,
2000-09-30,NLS7,-0.0013228879264249168,-0.0013405080349989662,0.005049067866526,0.01764344887956189,0.0,0.1181742591512197,10,,
2000-09-30,NLS8,-0.001792604391740121,-0.0018094451324814909,0.005049067866526,0.01687098374088398,0.0,0.12334200910033949,10,,
2000-09-30,CRE,0.0026463784467702024,0.0025872349042159737,0.005049067866526,0.0589874394659331,0.0,0.49857499227634083,10,,
